datetime,station_name,phase,arrival_time,amplitude,period
2020-12-06 17:10:15.100,CAVI,IAML,2020-12-06 17:10:30.800,6e-10,
2020-12-06 17:10:15.100,SUSR,IAML,2020-12-06 17:10:33.700,6e-10,
2020-12-07 06:54:41.500,MRMT,IAML,2020-12-07 06:54:46.800,0.0,
2020-12-07 06:54:41.500,KRBG,IAML,2020-12-07 06:54:50.800,0.0,
2020-12-07 06:54:41.500,EDC,IAML,2020-12-07 06:54:52.800,0.0,
2020-12-07 06:54:41.500,BIGA,IAML,2020-12-07 06:54:53.400,0.0,
2020-12-07 06:54:41.500,GONE,IAML,2020-12-07 06:54:57.200,0.0,
2020-12-07 06:54:41.500,KCTX,IAML,2020-12-07 06:54:58.600,0.0,
2020-12-07 06:54:41.500,GELI,IAML,2020-12-07 06:54:58.500,0.0,
2020-12-07 06:54:41.500,CANM,IAML,2020-12-07 06:54:58.800,0.0,
2020-12-07 06:54:41.500,CTKS,IAML,2020-12-07 06:54:58.900,0.0,
2020-12-07 06:54:41.500,CTYL,IAML,2020-12-07 06:54:58.900,0.0,
2020-12-07 06:54:41.500,ALN,IAML,2020-12-07 06:55:02.500,0.0,
2020-12-07 06:54:41.500,EDRB,IAML,2020-12-07 06:55:04.300,0.0,
2020-12-07 06:54:41.500,YAYO,IAML,2020-12-07 06:55:05.800,0.0,
2020-12-07 06:54:41.500,EZN,IAML,2020-12-07 06:55:07.000,0.0,
2020-12-07 06:54:41.500,KDZ,IAML,2020-12-07 06:55:13.500,0.0,
2020-12-07 06:54:41.500,DKL,IAML,2020-12-07 06:55:13.700,0.0,
2020-12-07 14:25:23.700,ARMT,IAML,2020-12-07 14:25:26.700,6.4e-09,
2020-12-07 14:25:23.700,GEML,IAML,2020-12-07 14:25:28.700,6.4e-09,
2020-12-07 14:25:23.700,MDNY,IAML,2020-12-07 14:25:29.500,6.4e-09,
2020-12-07 14:25:23.700,HYBA,IAML,2020-12-07 14:25:30.400,6.4e-09,
2020-12-07 14:25:23.700,YLV,IAML,2020-12-07 14:25:30.300,6.4e-09,
2020-12-07 14:25:23.700,BRGA,IAML,2020-12-07 14:25:30.500,6.4e-09,
2020-12-07 14:25:23.700,TUZL,IAML,2020-12-07 14:25:30.500,6.4e-09,
2020-12-07 14:25:23.700,YLVH,IAML,2020-12-07 14:25:31.100,6.4e-09,
2020-12-07 14:25:23.700,IZI,IAML,2020-12-07 14:25:32.900,6.4e-09,
2020-12-07 14:25:23.700,ISK,IAML,2020-12-07 14:25:33.600,6.4e-09,
2020-12-07 14:25:23.700,KAVA,IAML,2020-12-07 14:25:33.100,6.4e-09,
2020-12-07 14:25:23.700,KAVV,IAML,2020-12-07 14:25:33.500,6.4e-09,
2020-12-07 14:25:23.700,OSMT,IAML,2020-12-07 14:25:34.300,6.4e-09,
2020-12-07 14:25:23.700,ORLT,IAML,2020-12-07 14:25:34.800,6.4e-09,
2020-12-07 14:25:23.700,HRTX,IAML,2020-12-07 14:25:34.900,6.4e-09,
2020-12-07 14:25:23.700,KCTX,IAML,2020-12-07 14:25:35.300,6.4e-09,
2020-12-07 14:25:23.700,ADVT,IAML,2020-12-07 14:25:35.800,6.4e-09,
2020-12-07 14:25:23.700,BGKT,IAML,2020-12-07 14:25:35.900,6.4e-09,
2020-12-07 14:25:23.700,KLYT,IAML,2020-12-07 14:25:37.100,6.4e-09,
2020-12-07 14:25:23.700,CTKS,IAML,2020-12-07 14:25:37.900,6.4e-09,
2020-12-07 14:25:23.700,CAVI,IAML,2020-12-07 14:25:38.800,6.4e-09,
2020-12-07 14:25:23.700,SLVT,IAML,2020-12-07 14:25:40.300,6.4e-09,
2020-12-07 14:25:23.700,EDC,IAML,2020-12-07 14:25:40.400,6.4e-09,
2020-12-07 14:25:23.700,SUSR,IAML,2020-12-07 14:25:41.500,6.4e-09,
2020-12-07 14:25:23.700,DST,IAML,2020-12-07 14:25:43.500,6.4e-09,
2020-12-07 14:25:23.700,CTYL,IAML,2020-12-07 14:25:43.400,6.4e-09,
2020-12-07 14:25:23.700,SAUV,IAML,2020-12-07 14:25:43.500,6.4e-09,
2020-12-07 14:25:23.700,GPA,IAML,2020-12-07 14:25:44.600,6.4e-09,
2020-12-07 14:25:23.700,MRMT,IAML,2020-12-07 14:25:44.300,6.4e-09,
2020-12-07 14:25:23.700,GONE,IAML,2020-12-07 14:25:45.600,6.4e-09,
2020-12-07 14:25:23.700,GULT,IAML,2020-12-07 14:25:47.500,6.4e-09,
2020-12-07 14:25:23.700,TVSB,IAML,2020-12-07 14:25:46.700,6.4e-09,
2020-12-07 14:25:23.700,GAZK,IAML,2020-12-07 14:25:47.800,6.4e-09,
2020-12-07 14:25:23.700,BALB,IAML,2020-12-07 14:25:47.500,6.4e-09,
2020-12-07 14:25:23.700,KRBG,IAML,2020-12-07 14:25:48.300,6.4e-09,
2020-12-07 14:25:23.700,SRCK,IAML,2020-12-07 14:25:49.100,6.4e-09,
2020-12-07 14:25:23.700,BIGA,IAML,2020-12-07 14:25:50.100,6.4e-09,
2020-12-07 14:25:23.700,YENI,IAML,2020-12-07 14:25:50.700,6.4e-09,
2020-12-07 14:25:23.700,UVEZ,IAML,2020-12-07 14:25:51.200,6.4e-09,
2020-12-07 14:25:23.700,SIMA,IAML,2020-12-07 14:25:51.200,6.4e-09,
2020-12-07 14:25:23.700,SHAP,IAML,2020-12-07 14:25:52.200,6.4e-09,
2020-12-07 14:25:23.700,GEDZ,IAML,2020-12-07 14:25:52.500,6.4e-09,
2020-12-07 14:25:23.700,CANM,IAML,2020-12-07 14:25:52.600,6.4e-09,
2020-12-07 14:25:23.700,MDUB,IAML,2020-12-07 14:25:53.900,6.4e-09,
2020-12-07 14:25:23.700,LAP,IAML,2020-12-07 14:25:54.300,6.4e-09,
2020-12-07 14:25:23.700,YAYO,IAML,2020-12-07 14:25:54.700,6.4e-09,
2020-12-07 14:25:23.700,GORD,IAML,2020-12-07 14:25:55.300,6.4e-09,
2020-12-07 14:25:23.700,ERIK,IAML,2020-12-07 14:25:56.800,6.4e-09,
2020-12-07 14:25:23.700,GELI,IAML,2020-12-07 14:25:57.200,6.4e-09,
2020-12-07 14:25:23.700,COMU,IAML,2020-12-07 14:25:58.400,2e-10,
2020-12-07 14:25:23.700,YUVA,IAML,2020-12-07 14:25:59.300,6.4e-09,
2020-12-07 14:25:23.700,KULA,IAML,2020-12-07 14:25:59.700,6.4e-09,
2020-12-07 14:25:23.700,EDRB,IAML,2020-12-07 14:25:59.700,6.4e-09,
2020-12-07 14:25:23.700,EZN,IAML,2020-12-07 14:26:00.400,6.4e-09,
2020-12-07 14:25:23.700,ALN,IAML,2020-12-07 14:26:01.600,0.0,
2020-12-07 14:51:01.200,ARMT,IAML,2020-12-07 14:51:03.800,2e-10,
2020-12-07 14:51:01.200,GEML,IAML,2020-12-07 14:51:05.800,2e-10,
2020-12-07 14:51:01.200,YLV,IAML,2020-12-07 14:51:07.500,2e-10,
2020-12-07 16:22:50.700,MDNY,IAML,2020-12-07 16:22:53.300,4.2e-09,
2020-12-07 16:22:50.700,ARMT,IAML,2020-12-07 16:22:54.800,4.2e-09,
2020-12-07 16:22:50.700,GEML,IAML,2020-12-07 16:22:55.600,4.2e-09,
2020-12-07 16:22:50.700,YLV,IAML,2020-12-07 16:22:58.400,4.2e-09,
2020-12-07 16:22:50.700,ORLT,IAML,2020-12-07 16:22:59.100,4.2e-09,
2020-12-07 16:22:50.700,IZI,IAML,2020-12-07 16:22:59.100,4.2e-09,
2020-12-07 16:22:50.700,KCTX,IAML,2020-12-07 16:23:00.500,4.2e-09,
2020-12-07 16:22:50.700,ADVT,IAML,2020-12-07 16:23:03.000,4.2e-09,
2020-12-07 16:22:50.700,ISK,IAML,2020-12-07 16:23:03.300,4.2e-09,
2020-12-07 16:22:50.700,KAVV,IAML,2020-12-07 16:23:03.600,4.2e-09,
2020-12-07 16:22:50.700,HRTX,IAML,2020-12-07 16:23:04.100,4.2e-09,
2020-12-07 16:22:50.700,CAVI,IAML,2020-12-07 16:23:04.600,4.2e-09,
2020-12-07 16:22:50.700,SUSR,IAML,2020-12-07 16:23:06.500,4.2e-09,
2020-12-07 16:22:50.700,EDC,IAML,2020-12-07 16:23:06.700,4.2e-09,
2020-12-07 16:22:50.700,KLYT,IAML,2020-12-07 16:23:06.800,4.2e-09,
2020-12-07 16:22:50.700,CTKS,IAML,2020-12-07 16:23:07.900,4.2e-09,
2020-12-07 16:22:50.700,SLVT,IAML,2020-12-07 16:23:09.900,4.2e-09,
2020-12-07 16:22:50.700,GONE,IAML,2020-12-07 16:23:10.900,4.2e-09,
2020-12-07 16:22:50.700,MRMT,IAML,2020-12-07 16:23:11.100,4.2e-09,
2020-12-07 16:22:50.700,TVSB,IAML,2020-12-07 16:23:11.500,4.2e-09,
2020-12-07 16:22:50.700,SAUV,IAML,2020-12-07 16:23:12.200,4.2e-09,
2020-12-07 16:22:50.700,BALB,IAML,2020-12-07 16:23:12.800,4.2e-09,
2020-12-07 16:22:50.700,GULT,IAML,2020-12-07 16:23:13.800,4.2e-09,
2020-12-07 16:22:50.700,KRBG,IAML,2020-12-07 16:23:14.400,4.2e-09,
2020-12-07 16:22:50.700,SIMA,IAML,2020-12-07 16:23:16.300,4.2e-09,
2020-12-07 16:22:50.700,SRCK,IAML,2020-12-07 16:23:16.200,4.2e-09,
2020-12-07 16:22:50.700,UVEZ,IAML,2020-12-07 16:23:19.200,4.2e-09,
2020-12-07 16:22:50.700,GORD,IAML,2020-12-07 16:23:20.400,4.2e-09,
2020-12-07 16:23:05.900,MDNY,IAML,2020-12-07 16:23:08.300,8e-10,
2020-12-07 16:23:05.900,ARMT,IAML,2020-12-07 16:23:09.800,8e-10,
2020-12-07 16:23:05.900,GEML,IAML,2020-12-07 16:23:10.700,8e-10,
2020-12-07 18:46:41.500,MDNY,IAML,2020-12-07 18:46:43.900,2e-10,
2020-12-07 18:46:41.500,GEML,IAML,2020-12-07 18:46:46.400,2e-10,
2020-12-07 18:46:41.500,YLV,IAML,2020-12-07 18:46:49.400,2e-10,
2020-12-07 18:46:41.500,TVSB,IAML,2020-12-07 18:47:03.500,2e-10,
2020-12-07 18:56:40.900,MDNY,IAML,2020-12-07 18:56:43.200,1e-10,
2020-12-07 18:56:40.900,GEML,IAML,2020-12-07 18:56:45.700,1e-10,
2020-12-07 18:56:40.900,YLV,IAML,2020-12-07 18:56:48.400,1e-10,
2020-12-07 18:56:40.900,TVSB,IAML,2020-12-07 18:57:01.700,1e-10,
2020-12-07 21:20:37.700,MDNY,IAML,2020-12-07 21:20:39.900,3e-10,
2020-12-07 21:20:37.700,ARMT,IAML,2020-12-07 21:20:41.300,3e-10,
2020-12-07 21:20:37.700,GEML,IAML,2020-12-07 21:20:42.400,3e-10,
2020-12-08 04:12:22.500,GEML,IAML,2020-12-08 04:12:25.500,5e-10,
2020-12-08 04:12:22.500,MDNY,IAML,2020-12-08 04:12:27.100,5e-10,
2020-12-08 04:12:22.500,YLV,IAML,2020-12-08 04:12:27.100,5e-10,
2020-12-08 04:12:22.500,YLVH,IAML,2020-12-08 04:12:28.800,5e-10,
2020-12-08 04:12:22.500,HRTX,IAML,2020-12-08 04:12:33.100,5e-10,
2020-12-08 04:12:22.500,SAUV,IAML,2020-12-08 04:12:41.800,5e-10,
2020-12-08 04:12:22.500,GULT,IAML,2020-12-08 04:12:43.600,5e-10,
2020-12-08 04:12:22.500,SRCK,IAML,2020-12-08 04:12:47.000,5e-10,
2020-12-08 08:28:35.200,MDNY,IAML,2020-12-08 08:28:37.800,1.3e-09,
2020-12-08 08:28:35.200,ARMT,IAML,2020-12-08 08:28:38.900,1.3e-09,
2020-12-08 08:28:35.200,GEML,IAML,2020-12-08 08:28:39.800,1.3e-09,
2020-12-08 08:28:35.200,YLV,IAML,2020-12-08 08:28:42.500,1.3e-09,
2020-12-08 08:28:35.200,IZI,IAML,2020-12-08 08:28:43.700,1.3e-09,
2020-12-08 08:28:35.200,SUSR,IAML,2020-12-08 08:28:51.500,1.3e-09,
2020-12-08 08:28:35.200,TVSB,IAML,2020-12-08 08:28:56.200,1.3e-09,
2020-12-08 15:44:32.600,MDNY,IAML,2020-12-08 15:44:34.900,6e-09,
2020-12-08 15:44:32.600,ARMT,IAML,2020-12-08 15:44:36.400,6e-09,
2020-12-08 15:44:32.600,GEML,IAML,2020-12-08 15:44:37.400,6e-09,
2020-12-08 15:44:32.600,YLV,IAML,2020-12-08 15:44:40.100,6e-09,
2020-12-08 15:44:32.600,ORLT,IAML,2020-12-08 15:44:40.600,6e-09,
2020-12-08 15:44:32.600,KCTX,IAML,2020-12-08 15:44:42.700,6e-09,
2020-12-08 15:44:32.600,ADVT,IAML,2020-12-08 15:44:44.800,6e-09,
2020-12-08 15:44:32.600,ISK,IAML,2020-12-08 15:44:45.700,6e-09,
2020-12-08 15:44:32.600,KAVV,IAML,2020-12-08 15:44:45.700,6e-09,
2020-12-08 15:44:32.600,CAVI,IAML,2020-12-08 15:44:46.800,6e-09,
2020-12-08 15:44:32.600,SUSR,IAML,2020-12-08 15:44:48.400,6e-09,
2020-12-08 15:44:32.600,EDC,IAML,2020-12-08 15:44:48.900,6e-09,
2020-12-08 15:44:32.600,CTKS,IAML,2020-12-08 15:44:49.900,6e-09,
2020-12-08 15:44:32.600,SLVT,IAML,2020-12-08 15:44:51.900,6e-09,
2020-12-08 15:44:32.600,GONE,IAML,2020-12-08 15:44:52.900,6e-09,
2020-12-08 15:44:32.600,TVSB,IAML,2020-12-08 15:44:53.400,6e-09,
2020-12-08 15:44:32.600,MRMT,IAML,2020-12-08 15:44:53.500,6e-09,
2020-12-08 15:44:32.600,BALB,IAML,2020-12-08 15:44:54.500,6e-09,
2020-12-08 15:44:32.600,KRBG,IAML,2020-12-08 15:44:56.800,6e-09,
2020-12-08 15:44:32.600,SRCK,IAML,2020-12-08 15:44:57.800,6e-09,
2020-12-08 15:44:32.600,UVEZ,IAML,2020-12-08 15:45:01.900,6e-09,
2020-12-08 15:44:32.600,GORD,IAML,2020-12-08 15:45:01.700,6e-09,
2020-12-08 15:44:32.600,YAYO,IAML,2020-12-08 15:45:02.600,6e-09,
2020-12-08 20:18:06.400,ARMT,IAML,2020-12-08 20:18:08.500,5.6e-09,
2020-12-08 20:18:06.400,GEML,IAML,2020-12-08 20:18:10.700,5.6e-09,
2020-12-08 20:18:06.400,MDNY,IAML,2020-12-08 20:18:11.300,5.6e-09,
2020-12-08 20:18:06.400,YLV,IAML,2020-12-08 20:18:12.300,5.6e-09,
2020-12-08 20:18:06.400,YLVH,IAML,2020-12-08 20:18:12.900,5.6e-09,
2020-12-08 20:18:06.400,TUZL,IAML,2020-12-08 20:18:13.200,5.6e-09,
2020-12-08 20:18:06.400,BRGA,IAML,2020-12-08 20:18:13.300,5.6e-09,
2020-12-08 20:18:06.400,IZI,IAML,2020-12-08 20:18:15.300,5.6e-09,
2020-12-08 20:18:06.400,ISK,IAML,2020-12-08 20:18:16.300,5.6e-09,
2020-12-08 20:18:06.400,KAVV,IAML,2020-12-08 20:18:16.600,5.6e-09,
2020-12-08 20:18:06.400,ORLT,IAML,2020-12-08 20:18:17.300,5.6e-09,
2020-12-08 20:18:06.400,HRTX,IAML,2020-12-08 20:18:17.700,5.6e-09,
2020-12-08 20:18:06.400,ADVT,IAML,2020-12-08 20:18:18.100,5.6e-09,
2020-12-08 20:18:06.400,KCTX,IAML,2020-12-08 20:18:18.200,5.6e-09,
2020-12-08 20:18:06.400,BGKT,IAML,2020-12-08 20:18:19.000,5.6e-09,
2020-12-08 20:18:06.400,CTKS,IAML,2020-12-08 20:18:21.800,5.6e-09,
2020-12-08 20:18:06.400,SLVT,IAML,2020-12-08 20:18:23.900,5.6e-09,
2020-12-08 20:18:06.400,EDC,IAML,2020-12-08 20:18:23.300,5.6e-09,
2020-12-08 20:18:06.400,SUSR,IAML,2020-12-08 20:18:24.600,5.6e-09,
2020-12-08 20:18:06.400,DST,IAML,2020-12-08 20:18:26.400,5.6e-09,
2020-12-08 20:18:06.400,SAUV,IAML,2020-12-08 20:18:26.900,5.6e-09,
2020-12-08 20:18:06.400,GONE,IAML,2020-12-08 20:18:28.600,5.6e-09,
2020-12-08 20:18:06.400,GULT,IAML,2020-12-08 20:18:29.700,5.6e-09,
2020-12-08 20:18:06.400,TVSB,IAML,2020-12-08 20:18:29.700,5.6e-09,
2020-12-08 20:18:06.400,KRBG,IAML,2020-12-08 20:18:31.500,5.6e-09,
2020-12-08 20:18:06.400,SRCK,IAML,2020-12-08 20:18:32.400,5.6e-09,
2020-12-08 20:18:06.400,UVEZ,IAML,2020-12-08 20:18:34.200,5.6e-09,
2020-12-08 20:18:06.400,SIMA,IAML,2020-12-08 20:18:33.700,5.6e-09,
2020-12-08 20:18:06.400,GEDZ,IAML,2020-12-08 20:18:35.000,5.6e-09,
2020-12-08 20:18:06.400,YAYO,IAML,2020-12-08 20:18:37.900,5.6e-09,
2020-12-08 20:18:06.400,UKOP,IAML,2020-12-08 20:18:39.900,5.6e-09,
2020-12-08 20:18:06.400,KULA,IAML,2020-12-08 20:18:42.300,5.6e-09,
2020-12-08 20:19:21.300,ARMT,IAML,2020-12-08 20:19:23.900,8.800000000000001e-09,
2020-12-08 20:19:21.300,GEML,IAML,2020-12-08 20:19:25.900,8.800000000000001e-09,
2020-12-08 20:19:21.300,MDNY,IAML,2020-12-08 20:19:26.800,8.800000000000001e-09,
2020-12-08 20:19:21.300,YLV,IAML,2020-12-08 20:19:27.700,8.800000000000001e-09,
2020-12-08 20:19:21.300,HYBA,IAML,2020-12-08 20:19:27.800,8.800000000000001e-09,
2020-12-08 20:19:21.300,BRGA,IAML,2020-12-08 20:19:27.800,8.800000000000001e-09,
2020-12-08 20:19:21.300,TUZL,IAML,2020-12-08 20:19:27.900,8.800000000000001e-09,
2020-12-08 20:19:21.300,LAFA,IAML,2020-12-08 20:19:28.300,8.800000000000001e-09,
2020-12-08 20:19:21.300,IZI,IAML,2020-12-08 20:19:30.300,8.800000000000001e-09,
2020-12-08 20:19:21.300,ISK,IAML,2020-12-08 20:19:31.000,8.800000000000001e-09,
2020-12-08 20:19:21.300,KAVV,IAML,2020-12-08 20:19:31.100,8.800000000000001e-09,
2020-12-08 20:19:21.300,OSMT,IAML,2020-12-08 20:19:32.600,8.800000000000001e-09,
2020-12-08 20:19:21.300,ORLT,IAML,2020-12-08 20:19:32.200,8.800000000000001e-09,
2020-12-08 20:19:21.300,HRTX,IAML,2020-12-08 20:19:32.600,8.800000000000001e-09,
2020-12-08 20:19:21.300,ADVT,IAML,2020-12-08 20:19:33.200,8.800000000000001e-09,
2020-12-08 20:19:21.300,KCTX,IAML,2020-12-08 20:19:33.400,8.800000000000001e-09,
2020-12-08 20:19:21.300,BGKT,IAML,2020-12-08 20:19:33.400,8.800000000000001e-09,
2020-12-08 20:19:21.300,KLYT,IAML,2020-12-08 20:19:34.300,8.800000000000001e-09,
2020-12-08 20:19:21.300,CTKS,IAML,2020-12-08 20:19:36.200,8.800000000000001e-09,
2020-12-08 20:19:21.300,SLVT,IAML,2020-12-08 20:19:38.500,8.800000000000001e-09,
2020-12-08 20:19:21.300,EDC,IAML,2020-12-08 20:19:39.100,8.800000000000001e-09,
2020-12-08 20:19:21.300,SUSR,IAML,2020-12-08 20:19:39.900,8.800000000000001e-09,
2020-12-08 20:19:21.300,SAUV,IAML,2020-12-08 20:19:41.300,8.800000000000001e-09,
2020-12-08 20:19:21.300,MRMT,IAML,2020-12-08 20:19:42.400,8.800000000000001e-09,
2020-12-08 20:19:21.300,CRLT,IAML,2020-12-08 20:19:42.300,8.800000000000001e-09,
2020-12-08 20:19:21.300,GONE,IAML,2020-12-08 20:19:43.700,8.800000000000001e-09,
2020-12-08 20:19:21.300,GULT,IAML,2020-12-08 20:19:44.600,8.800000000000001e-09,
2020-12-08 20:19:21.300,TVSB,IAML,2020-12-08 20:19:44.900,8.800000000000001e-09,
2020-12-08 20:19:21.300,GAZK,IAML,2020-12-08 20:19:46.200,8.800000000000001e-09,
2020-12-08 20:19:21.300,BALB,IAML,2020-12-08 20:19:46.000,8.800000000000001e-09,
2020-12-08 20:19:21.300,KRBG,IAML,2020-12-08 20:19:46.600,8.800000000000001e-09,
2020-12-08 20:19:21.300,SRCK,IAML,2020-12-08 20:19:47.200,8.800000000000001e-09,
2020-12-08 20:19:21.300,UVEZ,IAML,2020-12-08 20:19:48.900,8.800000000000001e-09,
2020-12-08 20:19:21.300,SIMA,IAML,2020-12-08 20:19:49.100,8.800000000000001e-09,
2020-12-08 20:19:21.300,GEDZ,IAML,2020-12-08 20:19:50.400,8.800000000000001e-09,
2020-12-08 20:19:21.300,LAP,IAML,2020-12-08 20:19:52.600,8.800000000000001e-09,
2020-12-08 20:19:21.300,YAYO,IAML,2020-12-08 20:19:53.100,8.800000000000001e-09,
2020-12-08 20:19:21.300,GORD,IAML,2020-12-08 20:19:53.800,8.800000000000001e-09,
2020-12-08 20:19:21.300,UKOP,IAML,2020-12-08 20:19:54.800,8.800000000000001e-09,
2020-12-08 20:19:21.300,GELI,IAML,2020-12-08 20:19:55.600,8.800000000000001e-09,
2020-12-08 20:19:21.300,AKS,IAML,2020-12-08 20:19:55.500,8.800000000000001e-09,
2020-12-08 20:19:21.300,YUVA,IAML,2020-12-08 20:19:57.800,8.800000000000001e-09,
2020-12-08 20:19:21.300,KULA,IAML,2020-12-08 20:19:58.200,8.800000000000001e-09,
2020-12-08 20:25:53.400,ARMT,IAML,2020-12-08 20:25:56.100,3.2999999999999998e-09,
2020-12-08 20:25:53.400,GEML,IAML,2020-12-08 20:25:58.100,3.2999999999999998e-09,
2020-12-08 20:25:53.400,MDNY,IAML,2020-12-08 20:25:58.900,3.2999999999999998e-09,
2020-12-08 20:25:53.400,YLV,IAML,2020-12-08 20:25:59.800,3.2999999999999998e-09,
2020-12-08 20:25:53.400,IZI,IAML,2020-12-08 20:26:02.300,3.2999999999999998e-09,
2020-12-08 20:25:53.400,HRTX,IAML,2020-12-08 20:26:04.600,3.2999999999999998e-09,
2020-12-08 20:25:53.400,ADVT,IAML,2020-12-08 20:26:05.200,3.2999999999999998e-09,
2020-12-08 20:25:53.400,KCTX,IAML,2020-12-08 20:26:05.400,3.2999999999999998e-09,
2020-12-08 20:25:53.400,EDC,IAML,2020-12-08 20:26:11.300,3.2999999999999998e-09,
2020-12-08 20:25:53.400,SUSR,IAML,2020-12-08 20:26:11.700,3.2999999999999998e-09,
2020-12-08 20:25:53.400,TVSB,IAML,2020-12-08 20:26:16.500,3.2999999999999998e-09,
2020-12-08 20:25:53.400,KRBG,IAML,2020-12-08 20:26:18.600,3.2999999999999998e-09,
2020-12-08 20:25:53.400,SRCK,IAML,2020-12-08 20:26:18.800,3.2999999999999998e-09,
2020-12-08 20:25:53.400,UVEZ,IAML,2020-12-08 20:26:20.900,3.2999999999999998e-09,
2020-12-08 20:29:45.400,ARMT,IAML,2020-12-08 20:29:48.300,6e-10,
2020-12-08 20:29:45.400,GEML,IAML,2020-12-08 20:29:50.200,6e-10,
2020-12-08 20:29:45.400,MDNY,IAML,2020-12-08 20:29:51.000,6e-10,
2020-12-08 20:29:45.400,YLV,IAML,2020-12-08 20:29:52.100,6e-10,
2020-12-08 20:29:45.400,SUSR,IAML,2020-12-08 20:30:05.000,6e-10,
2020-12-09 08:19:50.000,GEML,IAML,2020-12-09 08:19:51.900,3.4e-09,
2020-12-09 08:19:50.000,YLV,IAML,2020-12-09 08:19:52.500,3.4e-09,
2020-12-09 08:19:50.000,IZI,IAML,2020-12-09 08:19:54.700,3.4e-09,
2020-12-09 08:19:50.000,YLVH,IAML,2020-12-09 08:19:55.400,3.4e-09,
2020-12-09 08:19:50.000,ARMT,IAML,2020-12-09 08:19:57.300,3.4e-09,
2020-12-09 08:19:50.000,HRTX,IAML,2020-12-09 08:19:59.900,3.4e-09,
2020-12-09 08:19:50.000,CAVI,IAML,2020-12-09 08:20:00.500,3.4e-09,
2020-12-09 19:26:08.300,ARMT,IAML,2020-12-09 19:26:11.200,5.6e-09,
2020-12-09 19:26:08.300,GEML,IAML,2020-12-09 19:26:12.700,5.6e-09,
2020-12-09 19:26:08.300,MDNY,IAML,2020-12-09 19:26:13.500,5.6e-09,
2020-12-09 19:26:08.300,YLV,IAML,2020-12-09 19:26:14.300,5.6e-09,
2020-12-09 19:26:08.300,YLVH,IAML,2020-12-09 19:26:14.900,5.6e-09,
2020-12-09 19:26:08.300,HYBA,IAML,2020-12-09 19:26:14.900,5.6e-09,
2020-12-09 19:26:08.300,TUZL,IAML,2020-12-09 19:26:14.600,5.6e-09,
2020-12-09 19:26:08.300,BRGA,IAML,2020-12-09 19:26:15.100,5.6e-09,
2020-12-09 19:26:08.300,LAFA,IAML,2020-12-09 19:26:15.300,5.6e-09,
2020-12-09 19:26:08.300,IZI,IAML,2020-12-09 19:26:17.100,5.6e-09,
2020-12-09 19:26:08.300,ISK,IAML,2020-12-09 19:26:18.200,5.6e-09,
2020-12-09 19:26:08.300,KAVV,IAML,2020-12-09 19:26:18.100,5.6e-09,
2020-12-09 19:26:08.300,KAVA,IAML,2020-12-09 19:26:18.400,5.6e-09,
2020-12-09 19:26:08.300,OSMT,IAML,2020-12-09 19:26:19.400,5.6e-09,
2020-12-09 19:26:08.300,ORLT,IAML,2020-12-09 19:26:19.400,5.6e-09,
2020-12-09 19:26:08.300,HRTX,IAML,2020-12-09 19:26:19.300,5.6e-09,
2020-12-09 19:26:08.300,ADVT,IAML,2020-12-09 19:26:19.900,5.6e-09,
2020-12-09 19:26:08.300,KCTX,IAML,2020-12-09 19:26:19.800,5.6e-09,
2020-12-09 19:26:08.300,BGKT,IAML,2020-12-09 19:26:20.900,5.6e-09,
2020-12-09 19:26:08.300,KLYT,IAML,2020-12-09 19:26:21.300,5.6e-09,
2020-12-09 19:26:08.300,CAVI,IAML,2020-12-09 19:26:23.300,5.6e-09,
2020-12-09 19:26:08.300,CTKS,IAML,2020-12-09 19:26:22.900,5.6e-09,
2020-12-09 19:26:08.300,SLVT,IAML,2020-12-09 19:26:25.600,5.6e-09,
2020-12-09 19:26:08.300,EDC,IAML,2020-12-09 19:26:25.400,5.6e-09,
2020-12-09 19:26:08.300,SUSR,IAML,2020-12-09 19:26:26.500,5.6e-09,
2020-12-09 19:26:08.300,DST,IAML,2020-12-09 19:26:28.300,5.6e-09,
2020-12-09 19:26:08.300,SAUV,IAML,2020-12-09 19:26:28.200,5.6e-09,
2020-12-09 19:26:08.300,MRMT,IAML,2020-12-09 19:26:29.200,5.6e-09,
2020-12-09 19:26:08.300,CRLT,IAML,2020-12-09 19:26:30.000,5.6e-09,
2020-12-09 19:26:08.300,GONE,IAML,2020-12-09 19:26:30.700,5.6e-09,
2020-12-09 19:26:08.300,GULT,IAML,2020-12-09 19:26:30.700,5.6e-09,
2020-12-09 19:26:08.300,TVSB,IAML,2020-12-09 19:26:30.900,5.6e-09,
2020-12-09 19:26:08.300,BALB,IAML,2020-12-09 19:26:32.800,5.6e-09,
2020-12-09 19:26:08.300,GAZK,IAML,2020-12-09 19:26:33.800,5.6e-09,
2020-12-09 19:26:08.300,KRBG,IAML,2020-12-09 19:26:32.800,5.6e-09,
2020-12-09 19:26:08.300,SRCK,IAML,2020-12-09 19:26:33.900,5.6e-09,
2020-12-09 19:26:08.300,BIGA,IAML,2020-12-09 19:26:35.700,5.6e-09,
2020-12-09 19:26:08.300,UVEZ,IAML,2020-12-09 19:26:36.000,5.6e-09,
2020-12-09 19:26:08.300,SIMA,IAML,2020-12-09 19:26:36.900,5.6e-09,
2020-12-09 19:26:08.300,GEDZ,IAML,2020-12-09 19:26:37.900,5.6e-09,
